V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81
1	13.6999998092651	10.1999998092651	42.7000007629395	-19.2000007629395	28	53.7000007629395	57.2000007629395	0	40.6499996185303	-9.10000038146973	-13.1000003814697	30.1000003814697	23.3000001907349	27.6000003814697	14.8000001907349	16	-11.3999996185303	-13.8999996185303	-13.5999999046326	-10.8500003814697	-5.40000009536743	0	4.5	18.2999992370605	14.4499998092651	8.60000038146973	17.6999998092651	-14.1000003814697	16.9499998092651	36.3499984741211	30.6000003814697	-14.8999996185303	-49.7000007629395	-34.0499992370605	-13.3000001907349	21.1000003814697	22.8000001907349	29.1000003814697	13.75	12	18	23	13	11	-7.59999990463257	22.1000003814697	-20.7000007629395	19.8999996185303	17.6499996185303	21.9499998092651	13.6999998092651	29.5	0	8.30000019073486	-11.6999998092651	10.3000001907349	9	-13.8499999046326	16.5	13.3999996185303	23.6000003814697	34.5999984741211	24	0	15.5999999046326	36.0999984741211	-13.1000003814697	-24.7000007629395	-31.2999992370605	13.1999998092651	32.2999992370605	42.2000007629395	23	31	0.849999904632568	18.8999996185303	15.25	27.5	13.8000001907349	-12.6000003814697	-20.7000007629395
2	NA	12.1000003814697	11.1999998092651	-53.5	-31.7999992370605	30.6000003814697	39.0999984741211	37.5999984741211	29.1000003814697	15.1000003814697	7.14999985694885	33.0999984741211	24.9499998092651	21.8999996185303	9.19999980926514	-16.7999992370605	-7.20000004768372	-17.3999996185303	11.5	20.5	16.7000007629395	24.0500001907349	11.5	26.5	-7.5	29.1000003814697	32.0999984741211	14.6999998092651	16	27.6000003814697	-10.8999996185303	-38.0499992370605	-40.9000015258789	-26.7000007629395	19	31.1000003814697	35.5999984741211	36.5999984741211	9.5	23	7.59999990463257	18.5	-8.19999980926514	21	15	28.8500003814697	8.10000038146973	20.5	10.3999996185303	25.1000003814697	-10.3000001907349	24.0500001907349	22	7.59999990463257	11.6999998092651	7.80000019073486	10.1999998092651	-9.89999961853027	13.1999998092651	8	13.1999998092651	20.8999996185303	17	12	10.5	16.1499996185303	9.34999990463257	9.5	-16.3999996185303	-8.19999980926514	17.5	26.1000003814697	18	14.9499998092651	9.10000038146973	8.89999961853027	14	11.4499998092651	15	17.5	-12.6999998092651
3	NA	NA	18.5	-9.55000019073486	11	25.6000003814697	39.5999984741211	27.5	36.5999984741211	21	15.3999996185303	25.0500001907349	22.75	8.80000019073486	9.30000019073486	-20.2000007629395	21.5	17.8999996185303	13.5	25.75	29.6000003814697	-9.54999971389771	12.5	23.3000001907349	-17.7000007629395	33.5999984741211	31.1000003814697	33.5999984741211	16	24.6000003814697	-31.0499992370605	-36.5	-39.4000015258789	-25.7000007629395	30.6000003814697	25.1000003814697	27.3000001907349	29.1000003814697	12	35.5999984741211	-9.80000019073486	44.5999984741211	6.95000004768372	30.1000003814697	16.5	21.2999992370605	9	25.75	7.25	22.5	-15.1999998092651	23.6000003814697	13.3499999046326	11.1000003814697	27	11.3000001907349	13.5	19.8999996185303	11.0500001907349	-10.8999996185303	-8.20000028610229	18.5	18.5	14.5500001907349	11.5	21.6999998092651	12.75	22.1000003814697	39.5999984741211	-17.6000003814697	-22.7999992370605	15.5	9.89999961853027	30.3000001907349	24.5	8.19999980926514	19	27.1000003814697	17.25	10.8499999046326	16
4	NA	NA	NA	25.1000003814697	20.5	18.75	13.25	10.0999999046326	17.5	-16.6000003814697	8.10000038146973	-33.2999992370605	-26.75	-21.2000007629395	-13.3499999046326	11.1000003814697	-12.5499997138977	1.30000019073486	-9.69999980926514	-22.9500007629395	-27.7000007629395	-26.25	-9.80000019073486	15.4499998092651	8.30000019073486	16	-3.89999985694885	16.2999992370605	11.5	22.5	-7.69999980926514	-15.9500002861023	-20.9500007629395	-24.7000007629395	-17.8000001907349	15.1999998092651	11.6999998092651	-9.30000019073486	11.8999996185303	17.6500000953674	12.6500000953674	-19.4500007629395	-9.15000009536743	16.1500000953674	13	-12.8000001907349	12.8999996185303	21.5	8.44999980926514	-9.80000019073486	-11.6000003814697	-5.80000019073486	15.3000001907349	12.1000003814697	17.3999996185303	10.1999998092651	-11.9500002861023	15.3999996185303	6	9	-18.2000007629395	15.8000001907349	12.1500000953674	16.8999996185303	15.8999996185303	22.3999996185303	-18.4000005722046	10.3999996185303	14.9000000953674	-11.3500003814697	9.5	-7.40000009536743	-8.54999971389771	3.90000009536743	29.6000003814697	15.3499999046326	8.10000014305115	-11.9000000953674	-20.7000007629395	-24.8999996185303	-16.2000007629395
5	NA	NA	NA	NA	11.6999998092651	-17.6000003814697	-15.75	-27.8999996185303	15.8999996185303	-21.7000007629395	12.5	-51	-20.7000007629395	-13.1999998092651	-9.60000038146973	14.3000001907349	7.30000019073486	15	9.89999961853027	-18.7000007629395	-23.7000007629395	-20	11	-17.1000003814697	13.3000001907349	-29.0500001907349	-28.25	-15.3000001907349	13.8999996185303	-12.1000003814697	27.8000001907349	19.25	15.1999998092651	16	-11.3999996185303	-21.2000007629395	-24.7000007629395	-28.7000007629395	9.39999961853027	-23.2000007629395	11	-19.1000003814697	11.3000001907349	-14.7999997138977	11	-19.6000003814697	9.80000019073486	-14.3999996185303	10	-15.3500003814697	11.1999998092651	-13.8499999046326	-14	9.5	-16.3999996185303	10.1000003814697	6.40000009536743	5.90000009536743	9.69999980926514	9.80000019073486	7.40000009536743	-12.7000002861023	-10.6000003814697	7.69999980926514	8.89999961853027	-14.3000001907349	11.5	-12.1000003814697	7.75	15.1999998092651	8.60000038146973	-19.75	-9.10000038146973	-15.8999996185303	-8	16	-17.1000003814697	-24.2000007629395	-24.7000007629395	-16.1000003814697	23
6	NA	NA	NA	NA	NA	13.5	33.5999984741211	-21.7000007629395	37.0999984741211	24.6000003814697	28.1000003814697	32.5999994277954	64.8000030517578	48.7000007629395	76.8000030517578	-22.2999992370605	-14.6000003814697	-16.6000003814697	23.1000003814697	20.6499996185303	-16.6000003814697	-23.8999996185303	10.6999998092651	16	-17.8999996185303	14.9499998092651	17.3999996185303	9.5	12	-24.9500007629395	-40.4000015258789	-4.09999942779541	40.5999984741211	15.5	15.8999996185303	22.0500001907349	20.5	21	-8.19999980926514	29.3500003814697	6.5	10.1000003814697	-9.15000009536743	29.1000003814697	7.90000009536743	13.3999996185303	6.09999990463257	21.3000001907349	9.89999961853027	-7.69999980926514	-12.1999998092651	21.2999992370605	12.8499999046326	10.8499999046326	32.25	12.3000001907349	11.3999996185303	-18.2000007629395	11.3000001907349	-14.8000001907349	-12.6000003814697	13.8999996185303	7.59999990463257	7.25	-13.6000003814697	-24.7000007629395	11.3000001907349	-9.25	-10.3000001907349	8.80000019073486	37.5999984741211	19.2999992370605	-13.8000001907349	-16.2999992370605	-15.1000003814697	15.3000001907349	16.5	15.5	11	17.1499996185303	9.30000019073486
7	NA	NA	NA	NA	NA	NA	-51.25	-57.5	95.9000015258789	-48.9000015258789	20.5	-13.75	94.4000015258789	78.8000030517578	84.4000015258789	13.3499999046326	10.6999998092651	-6.25	12.5	-15.3999996185303	-10.5999999046326	9.09999990463257	-11.1999998092651	18	8.25	17.5	19.5	9.30000019073486	-8.60000038146973	11.4000000953674	-17.6500005722046	-31.75	25.3500003814697	-11.8999996185303	15.6999998092651	21.5	24.6000003814697	15	-7.69999980926514	22.6000003814697	-6.5	10.3000001907349	-8.45000028610229	22.5	8.30000019073486	17.75	11.5	18.75	-9	-21.7000007629395	-11.2999997138977	22.6000003814697	25.8000001907349	14.5999999046326	17.5	-12.3999996185303	15	-26.3499994277954	6.5	-10.5	-11.3999996185303	-1.15000009536743	-20.2999992370605	-21.3000001907349	-15.0499997138977	-12.1000003814697	-10.5500001907349	-14.6000003814697	-26.8999996185303	12	34.0999984741211	22	-12.75	-23.4500007629395	-16.9500007629395	20	18.5	16.2999992370605	8.79999971389771	9.30000019073486	-20.4500007629395
8	NA	NA	NA	NA	NA	NA	NA	-55.25	42.6499996185303	-67.0999984741211	21	8.44999980926514	90.4000015258789	90.4000015258789	93.9000015258789	21.0500001907349	-4.59999990463257	0	8.34999990463257	-22.7000007629395	2.09999990463257	0	-13.1999998092651	20.2999992370605	12.3999996185303	15.75	20	11	-9.69999980926514	7.90000009536743	-2.25	-10.6000003814697	8.19999980926514	-18.7999992370605	-10.6999998092651	16.6499996185303	16	14.5	6.5	19.5	9	9.30000019073486	-8.10000038146973	0	-13.1999998092651	15.8999996185303	16	10.6999998092651	-9.80000019073486	-14.8000001907349	8.89999961853027	15.8000001907349	0	15	0	-19.2000007629395	6.69999980926514	-16.6000003814697	8.5	-10.4499998092651	9	-20.7999992370605	-25.7000007629395	0	-13.1000003814697	16.7999992370605	13	-13.8999996185303	0	11.8999996185303	25.6000003814697	24.5500001907349	-16.1000003814697	-19.2999992370605	-15.9000000953674	19	18.8000001907349	18.5	12.5	-15.8000001907349	-25
9	NA	NA	NA	NA	NA	NA	NA	NA	14.5	-7.40000009536743	-17.2000007629395	-24.3499994277954	85.9000015258789	93.9000015258789	88.4000015258789	13.8999996185303	8.85000038146973	-18.7000007629395	8.69999980926514	10.4499998092651	19	18.5	9.19999980926514	17.1499996185303	-6.80000019073486	26.5	22.6000003814697	18	11.1000003814697	17.5	8.39999961853027	-29.7999992370605	-32.5499992370605	-24.7999992370605	8.69999980926514	29.6000003814697	17	15.9499998092651	7.5	25.3999996185303	8.39999961853027	19.3999996185303	-5.90000009536743	17.8999996185303	11	31.6000003814697	8.69999980926514	27.6000003814697	9.94999980926514	18.1499996185303	5.59999990463257	18.8999996185303	-9.80000019073486	-8.80000019073486	21.1499996185303	-7.5	5.54999995231628	13.3000001907349	8	10.5	11.3000001907349	14	14	-11.25	14.5	12.5	8.15000009536743	18	11.3000001907349	11.1000003814697	9.19999980926514	29.6000003814697	10.3000001907349	8.84999990463257	-18.7000007629395	11	26.3000001907349	30.3500003814697	18.8999996185303	-11.1000003814697	-31.2999992370605
10	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.7000007629395	-8.60000038146973	-29.7999992370605	17.6499996185303	50.7000007629395	55.7000007629395	-14.8000001907349	-6.90000009536743	-19.5	7.80000019073486	24.1000003814697	25.5500001907349	19.5	13	17.3999996185303	-17.7000007629395	34.5999984741211	37.5999984741211	25.5	15.3999996185303	18.5	-34.7999992370605	-47.5	-44.6500015258789	-33.7999992370605	18.9499998092651	28.1000003814697	26.1000003814697	35.8499984741211	8.80000019073486	25.8500003814697	-10.8000001907349	26.1000003814697	10.3000001907349	11	11.0999999046326	30.1000003814697	-11.6000003814697	34.5999984741211	-11.6999998092651	25.3500003814697	8.30000019073486	26.8999996185303	13.5	9.80000019073486	13.6500000953674	-8.89999961853027	12.1000003814697	12.5	11.6500000953674	7.30000019073486	16	15.9499998092651	13.5	-15.6999998092651	-10.8000001907349	15.0499997138977	11.5	17.5	19	-6.90000009536743	-10.6999998092651	20.5	12.5	10.1999998092651	-17.6000003814697	5.40000009536743	18.8999996185303	12.1999998092651	34.5999984741211	12.8999996185303	-17.2000007629395
