V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59
1	24	-19.7999992370605	-31.7999992370605	50.7000007629395	70.8000030517578	68.3000030517578	82.9000015258789	86.4000015258789	87.9000015258789	19.3499994277954	53.7000007629395	27.1000003814697	56.9500007629395	-8.84999990463257	-25.7000007629395	-21.75	-29.7999992370605	-35.4000015258789	-21	-34.6500015258789	-18.3999996185303	29.6000003814697	35.0999984741211	54.9500007629395	95.9000015258789	97.9000015258789	-42.9000015258789	-22.7000007629395	-63.0999984741211	0	-50	-52	-51	-15.1500000953674	45.2000007629395	18	21.5	-17.2000007629395	-9.19999980926514	10.2999997138977	17.3999996185303	15.3999996185303	22.5500001907349	25.1000003814697	-9	19.6499996185303	34.3499984741211	80.3000030517578	19.2999992370605	-30.2999992370605	-32.2999992370605	-12.8000001907349	-14.0999999046326	-12.3000001907349	-22.4500007629395	17.3999996185303	12.1999998092651	19	21.7000007629395
2	NA	19	-15.6999998092651	48.7000007629395	54.2000007629395	71.3000030517578	75.8000030517578	77.8000030517578	88.9000015258789	-14.1999998092651	44.2000007629395	12.2999997138977	39.5999984741211	-11.75	-29.7999992370605	-24.7000007629395	-50.75	11.1999998092651	-14.6000003814697	-24.6499996185303	8.60000038146973	19.5	27.1000003814697	43.2000007629395	92.9000015258789	96.9000015258789	-52	-38.2999992370605	-74.6999969482422	-85.3000030517578	-74.1999969482422	-33.7999992370605	-23.7000007629395	7.30000019073486	33.5999984741211	20.5	-12.3999996185303	-17.2000007629395	11	15.25	13.3999996185303	9.19999980926514	19.5	28.5	14	19	29.1000003814697	75.3000030517578	-14.7000002861023	-20.2000007629395	-22.7000007629395	-14.6000003814697	17.7999992370605	15.5	-17.3499994277954	8.34999990463257	19.5	12.5	10.8000001907349
3	NA	NA	12.8999996185303	-21.2000007629395	-30.5	-20.7000007629395	-25.2000007629395	-27.3999996185303	14.8999996185303	21.5	20.3999996185303	-9.60000038146973	21	13.5	9.10000038146973	-17.1000003814697	-35.7999992370605	20	-8.39999961853027	12.1999998092651	20.7999992370605	9.89999961853027	14.5	-11.6000003814697	27.6000003814697	56.2000007629395	-20.75	-30.7999992370605	-68.1999969482422	-77.1999969482422	-66.0999984741211	-38.2999992370605	-8.69999980926514	14	-10.6000003814697	8.84999990463257	-12.1000003814697	-8.10000038146973	17	13.5	12	13.1999998092651	-7.95000004768372	7.69999980926514	-7.04999995231628	10.8999996185303	12.1999998092651	8.90000009536743	-18.2000007629395	10.0999999046326	13.3999996185303	12.6999998092651	17.9499998092651	17	18	10.6999998092651	10.1000003814697	10.6999998092651	12
4	NA	NA	NA	22.1000003814697	9.89999961853027	19.8999996185303	-16.7000007629395	-45.9000015258789	-31.7999992370605	-25.2000007629395	59.7000007629395	21.6000003814697	35.5999984741211	-11	11.1000003814697	-25.2000007629395	-46.4500007629395	38.5999984741211	-14.6000003814697	20.3499994277954	32.5999984741211	10.75	44.2000007629395	14.3999996185303	25.5	32.0999984741211	0	-44.4000015258789	-64.0999984741211	-69.6999969482422	-58.5	19.5	44.7000007629395	6.59999990463257	-38.7999992370605	16.2999992370605	-23.8500003814697	21	10.8999996185303	13	11	-16.5	13.5	17.5	24.1000003814697	31.6000003814697	-23.7000007629395	44.4500007629395	-9.5	11.1500000953674	10.1999998092651	-28.2999992370605	-23.7000007629395	-15.6500000953674	18	-14.3999996185303	24.5500001907349	20.25	-11.6999998092651
5	NA	NA	NA	NA	15.5	19.5	18.5	6.19999980926514	-25.2000007629395	-30.2999992370605	35.0999984741211	23.1000003814697	46.7000007629395	27.1000003814697	9.05000019073486	-8.25	-27.0500001907349	28.5	-8.5	21.5	22.3999996185303	8.84999990463257	18	14.3000001907349	20	32.0999984741211	-43.6499996185303	-39.9000015258789	-43.9000015258789	-51.5	-29.2999992370605	-10.6500000953674	32.0999984741211	-9.80000019073486	-16.8999996185303	23.1000003814697	9	24.6000003814697	10.1000003814697	-7.90000009536743	-14.1999998092651	-10.5500001907349	-7.5	-12.3999996185303	20.8999996185303	-6.69999980926514	-17.7999992370605	38.0999984741211	13.8000001907349	-9.55000019073486	-14.6500000953674	-25.7000007629395	11.4499998092651	-11.5499997138977	18.8499994277954	17.6499996185303	11.3999996185303	-11.9500002861023	-8.5
6	NA	NA	NA	NA	NA	20	10.3999996185303	-30.3999996185303	-27.3999996185303	-50	22.5	-22.2000007629395	19.4499998092651	-7.69999980926514	10.3999996185303	12.25	-25.7000007629395	40.5999984741211	15.5	28.1000003814697	31.6000003814697	10.6000003814697	40.0999984741211	11.8499999046326	17.5	22.5	-19.3500003814697	-59	-56	-55	-39.4000015258789	31.6000003814697	44.2000007629395	6.54999995231628	-34.3500003814697	12.1999998092651	-25.2999992370605	25.7999992370605	-16.3999996185303	-12.1999998092651	9.75	-10.8999996185303	17.5	13.3999996185303	21.5500001907349	17	-7	51.7000007629395	13.1999998092651	11.8000001907349	15.8999996185303	-16.6000003814697	11	-17.8999996185303	8.80000019073486	10.8999996185303	13.8000001907349	8.80000019073486	-7.04999995231628
7	NA	NA	NA	NA	NA	NA	-13.1999998092651	30.6000003814697	32.5999984741211	-30.7999992370605	32.0999984741211	-15.6000003814697	20.25	14.6500000953674	14.5	20.5	-14.3999996185303	32.0999984741211	11.1500000953674	18.5	25.3500003814697	8.80000019073486	20	10	31.1000003814697	7.59999990463257	-57	-47.4500007629395	-57	0	1.54999971389771	41.0999984741211	41.0999984741211	-12.6000003814697	-28.25	5.5	-10	27.1000003814697	13.6999998092651	14.6999998092651	0	-10.75	15	-9.15000009536743	-14.6000003814697	7.30000019073486	-14.9000000953674	37.5999984741211	-9.80000019073486	8.39999961853027	15.5999994277954	-15.5	-35.2999992370605	-19.75	-17.6000003814697	28.1000003814697	-10.6000003814697	-16.2000007629395	-14.1000003814697
8	NA	NA	NA	NA	NA	NA	NA	13.8999996185303	47.7000007629395	-23.2999992370605	9.39999961853027	-21.2000007629395	31	13.5	18	24.1000003814697	-8.10000038146973	30.1000003814697	16	26.6000003814697	26.1000003814697	10.3999996185303	7.59999990463257	-6.69999980926514	-10	8.14999985694885	-12.6000003814697	-36.2999992370605	-34.5499992370605	-13.6000003814697	24.1000003814697	42.2000007629395	36.5999984741211	-10.1000003814697	-16.6000003814697	13.5	14.8999996185303	27.6000003814697	-0.25	15.3000001907349	10.5	-9.60000038146973	9.69999980926514	-14.5500001907349	-25.2999992370605	-25.3000001907349	-10.6999998092651	20	7.84999990463257	-12.6000003814697	-10.7000002861023	-9.20000028610229	-11.1500000953674	-12.1000003814697	-12.6000003814697	23.8000001907349	-27.2000007629395	-20.7999992370605	-22.2000007629395
9	NA	NA	NA	NA	NA	NA	NA	NA	19	-27.7000007629395	12.5499997138977	-37.7999992370605	12.5999999046326	-29.7999992370605	-7.69999980926514	14.6000003814697	-16.7000007629395	40.8499984741211	19.2999992370605	24.8500003814697	37.5999984741211	12.5	21.5	8	6.59999990463257	-16.9000005722046	9.80000019073486	-21.7999992370605	-19.8999996185303	37.5999984741211	41.5999984741211	62.2000007629395	49.2000007629395	-6.69999980926514	-18.2000007629395	12	-10.3499999046326	20	-24.2000007629395	-12.3499999046326	12.6999998092651	-19.7000007629395	12.5	-8.10000038146973	-32.2999992370605	8.80000019073486	-10.6000003814697	27.6000003814697	15	-20.5	-19.1000003814697	-14.1000003814697	-11.6500000953674	-19.2000007629395	12	21.1000003814697	-30.7999992370605	-38.7999992370605	-31.2999992370605
10	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.1999998092651	10	25.1000003814697	-15.3000001907349	-8.10000038146973	-12.3000001907349	-19.7000007629395	12.5	-17.6000003814697	15.1999998092651	-16.8999996185303	-14.8000001907349	9.69999980926514	-15.6999998092651	8.19999980926514	-17.6000003814697	31.6000003814697	13.9000000953674	-8.10000038146973	22	18	31.1000003814697	29.6000003814697	12.4499998092651	-12.8000001907349	18.5	-7.59999990463257	15.3999996185303	-9.30000019073486	-15.8000001907349	-18.8999996185303	-21.9500007629395	-10.3499999046326	9	10.8000001907349	-12.0999999046326	-9.19999980926514	14.75	-24.7000007629395	15.8999996185303	29.1000003814697	24.6000003814697	23.1000003814697	-19.2000007629395	-17.6000003814697	-15.1000003814697	-18.7999992370605	16.5	43.0999984741211	40.0999984741211
11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-14.3999996185303	20.8999996185303	32.0999984741211	-18.1000003814697	-7.30000019073486	-17.6000003814697	-12	31.6000003814697	15.9499998092651	9	28.6000003814697	12	14.5	17.2000007629395	-10.25	-18	-13.9499998092651	-17.2000007629395	-19.7000007629395	-27.5	9.09999990463257	28	23.4499998092651	12.3999996185303	8	7.80000019073486	-16.6000003814697	19.25	17.5	8.55000019073486	9.19999980926514	17.5	10.8000001907349	13	23.5	21.75	10.6500000953674	13.8499999046326	-8.69999980926514	29.3500003814697	22.2999992370605	31.1000003814697	8.55000019073486	-17.1000003814697	-19.7000007629395	-30.0999994277954	34.0999984741211	27.8500003814697	29.1000003814697
12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9	22.1000003814697	12.1999998092651	-8.19999980926514	-11.6000003814697	-11.8000001907349	-37.7999992370605	10.8000001907349	-15.9000000953674	-19.8499994277954	11.8000001907349	-8.89999961853027	12.3999996185303	-11.6000003814697	15.3999996185303	9.60000038146973	12.3999996185303	20.5	26.6000003814697	20	-9.44999980926514	-21.7000007629395	-10.1000003814697	14.5	-9.80000019073486	11.8000001907349	9.65000009536743	8.39999961853027	-11.6999998092651	-13.5	10.75	-8.69999980926514	7.5	12.6999998092651	-9.5	-7.09999990463257	-22.2000007629395	13.5	16.8999996185303	18.2999992370605	19.5	9.69999980926514	9.64999961853027	-13.8000001907349	14.5	8.5	-21.6000003814697	11.1000003814697
13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.6999998092651	-15.6000003814697	41.2000007629395	49.7000007629395	26.6000003814697	-12.6000003814697	-10.25	-14.6999998092651	-12.6000003814697	-9.34999990463257	-27.2000007629395	10.75	15.3000001907349	-15.3000001907349	-24.2999992370605	-14.6999998092651	-12.1999998092651	-12.2000002861023	22.5	33.0999984741211	13.1500000953674	16.4499998092651	-11.6999998092651	-12.1500000953674	-10.8499999046326	-0.0499999523162842	6.39999985694885	8.40000009536743	14	13.2999997138977	-8.75	10.3999996185303	15	19.2000007629395	10.1000003814697	-18.6000003814697	-12.6000003814697	27.5	22.1000003814697	12.1999998092651	-18.2999992370605	-18.3999996185303	12	10.3000001907349	-40.1500015258789	-21.7000007629395	-11.5999999046326
14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-13.8000001907349	37.0999984741211	55.2000007629395	36.0999984741211	-35.7999992370605	-9.39999961853027	-15.6000003814697	-25.7000007629395	5.54999995231628	-31.2999992370605	-17.7000007629395	11	24.5	13.5	18	15.5	23.5	14	-24.0500001907349	-34.7999992370605	-7.40000009536743	13.6999998092651	-21.7000007629395	14	-8.80000019073486	14.6999998092651	16.25	-6.90000009536743	9.80000019073486	11.5	-10.3499999046326	-6.90000009536743	-10.9499998092651	8.89999961853027	-33.7999992370605	17.5	-26.7000007629395	-22.7999992370605	-12.5999999046326	-19.7000007629395	-13.0499997138977	12.8999996185303	21.5	-18.2000007629395	26.1000003814697	34.5999984741211
15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-14.1999998092651	14.6999998092651	-23.2000007629395	-22.8999996185303	-7.5	11.8000001907349	11.1000003814697	17	8.5	11.6999998092651	26.1000003814697	37.5999984741211	26.6000003814697	-13.6000003814697	12.0999999046326	10.3000001907349	10	-16.7999992370605	-16.2000007629395	14	8.60000038146973	-15.9000000953674	-11.5	20.4499998092651	29.1000003814697	32.0999984741211	36.0999984741211	25	20.3999996185303	10.5	16.3499999046326	-14.4000000953674	12.0999999046326	-11.9499998092651	-14	-17.2999992370605	-15.1999998092651	19	16	19	14	20	18.4499998092651	38.5999984741211	39.5999984741211
16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-12.3999996185303	-43.9000015258789	-10.1000003814697	9.5	-10.8000001907349	12.3999996185303	-9.39999961853027	11	10.5	11.1999998092651	31.6000003814697	30.5	-14.8999996185303	10.8000001907349	-22.8499994277954	-8.5	7.64999985694885	-16.6000003814697	13.5	19	-9.60000038146973	-12.5500001907349	-7.90000009536743	26.5	34.0499992370605	30.2999992370605	26.6000003814697	-9.5	-29.2999992370605	-17.1500005722046	-20.5	13.8999996185303	-13.8999996185303	-15.6000003814697	-10.6500000953674	-11.75	12.8499999046326	-11.6000003814697	16.0999999046326	20.25	25	26.8000001907349	28.6000003814697	27
17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.6999998092651	-30.7999992370605	26.1000003814697	-10.1500000953674	-30.7999992370605	-11.6999998092651	-32.7999992370605	-20.0500001907349	-10.8000001907349	29.1000003814697	34.0999984741211	23	14.6500000953674	23.5	13	-17.7000007629395	-40.1500015258789	-20.7000007629395	24.6000003814697	-10.3000001907349	25.5	-12.8999996185303	8	-14.3999996185303	-8.44999980926514	15.5	-11.1999998092651	-30.2999992370605	-24.2999992370605	-24.2000007629395	22.8999996185303	-9.20000028610229	19.2000007629395	-15.1999998092651	-12.6000003814697	-17.1999998092651	-17.2000007629395	-10.75	-9.25	25.1000003814697	23.6000003814697	24.8500003814697	24.1000003814697
18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.5	-12	38.0999984741211	33.0999984741211	-12.1999998092651	19	14.5	28.6000003814697	-9.80000019073486	-33.9000015258789	-53	-69.0999984741211	-73.1999969482422	-45.9500007629395	22.0500001907349	35.5999984741211	20.5	-34.9000015258789	11	-34.7999992370605	23.6000003814697	27.1000003814697	29.1000003814697	35.3499984741211	33.5999984741211	13.1999998092651	24.0500001907349	29.1000003814697	31.1000003814697	14.3000001907349	35.5999984741211	-13.4500002861023	20	22.6000003814697	21.9499998092651	24.6000003814697	7.59999990463257	10.3499999046326	11.5	32.5	41.7000007629395	40.5999984741211
19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.5	9.5	-11.6000003814697	10.1000003814697	-20.75	-12.6000003814697	13.3999996185303	20.3999996185303	19	27.1000003814697	8.44999980926514	10.5	10.6500000953674	-13.0499997138977	13.3999996185303	-10.1000003814697	16.3999996185303	-7.59999990463257	22.5	8.25	-14.8000001907349	-19.7000007629395	-18.1500005722046	-9.69999980926514	-13.6000003814697	-20.7000007629395	-15.4000000953674	-7.90000009536743	14.8000001907349	8.69999980926514	9.80000019073486	9.55000019073486	-13.3000001907349	15.3000001907349	-11.6000003814697	-15.8000001907349	7.09999990463257	16	13.8000001907349	-11.3000001907349	-19.8499994277954
20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.5	15.5	12.9499998092651	28.6000003814697	13	14.3000001907349	-20.2000007629395	0	-40.9000015258789	0	0	-44.4000015258789	29.8500003814697	24.8500003814697	13.8999996185303	-27.0499992370605	7.69999980926514	-21.7000007629395	17.5	-10.0999999046326	-24.2000007629395	0	-14.6000003814697	-10.3000001907349	18.5	25.6000003814697	24.5	-7.80000019073486	20	8.5	29.1000003814697	30.5999994277954	20.7999992370605	12.8000001907349	-14.3000001907349	-2.89999961853027	-11.7000002861023	19	-12.6000003814697	0
21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.5	-13.8999996185303	37.5999984741211	16.5	19.5	-28.2999992370605	-47	-56.5	-62.5999984741211	-52.4500007629395	-49.75	27.8500003814697	43.7000007629395	18.2999992370605	-29.7999992370605	10.4499998092651	-38.7999992370605	14.6999998092651	-9.34999990463257	8	-0.700000286102295	-6.40000009536743	21	26	31.1000003814697	24.5	12.8499999046326	37.0999984741211	9.44999980926514	37.0999984741211	37.3499984741211	22.2999992370605	16.8999996185303	10.75	11.6500000953674	-17	21.5500001907349	-10.1999998092651	-14.5
22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	29.6000003814697	-4.90000009536743	13.6000003814697	28.6000003814697	31.6000003814697	20	12.3999996185303	11.5	7.95000004768372	-12.1999998092651	13.3000001907349	10.8999996185303	14.3499999046326	-7.59999990463257	12.3000001907349	7.30000019073486	6.5	10.1999998092651	-15.5	-9.34999990463257	11.5	11.1999998092651	-8.80000019073486	-10.8999996185303	11.1999998092651	-5.90000009536743	10.6999998092651	-12.6000003814697	11.3999996185303	-10.8999996185303	10.1500000953674	-9.80000019073486	-8.80000019073486	9	14.5	13.5	13
23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.3999996185303	-47.9000015258789	-17.6000003814697	-44.4000015258789	-9.35000038146973	-38.4000015258789	-49.25	-52	-51	-9.30000019073486	28.6000003814697	20.5	-29.0499992370605	13	-28.2999992370605	13.9000000953674	26.6000003814697	34.5999984741211	28.6000003814697	9.40000009536743	15.5	17.4499998092651	19	34.0999984741211	9.15000009536743	32.0999984741211	-18.7000007629395	23.6000003814697	41.7000007629395	-8.80000019073486	7.19999980926514	-10.8000001907349	8.64999961853027	-26.3499994277954	46.2000007629395	46.2000007629395	30.1000003814697
24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.5	8.19999980926514	-34.7999992370605	-38.7999992370605	-22.7000007629395	8.10000038146973	-12.7000002861023	5.30000019073486	18.2999992370605	9.69999980926514	14.3999996185303	-15.6000003814697	14.6999998092651	-9.60000038146973	10.8000001907349	-15.2000002861023	14.5	12.5	11.5	6	-8.89999961853027	10.3999996185303	15.5	-8.60000038146973	8.04999971389771	8.10000038146973	9.80000019073486	9.5	13	19.5	22.3000001907349	18	9.55000019073486	8.69999980926514	-19.4000005722046	-26.2999992370605
25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.1999998092651	-8.30000019073486	-26.7999992370605	14.5	39.5999984741211	17.75	34.5999984741211	41.0999984741211	10.5500001907349	12.8000001907349	-10.1000003814697	14	-14.6000003814697	-8.75	-25.5999994277954	-20.25	-15.3000001907349	-11.6000003814697	-11.1000003814697	24.1000003814697	44.7000007629395	26.6000003814697	7.09999990463257	15.4000000953674	10.3000001907349	-7.64999985694885	-8.30000019073486	-9.60000038146973	16.5	15.5	-8.44999980926514	-21.7000007629395	-35.7999992370605	-39.3500003814697	-56.5
26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.8999996185303	15.9499998092651	80.3000030517578	86.9000015258789	86.9000015258789	58.7000007629395	23.1000003814697	-54.5	-32.4000015258789	41.7000007629395	24.5	33.5999984741211	-51	-44.7000007629395	-29	-24.7000007629395	-41.4000015258789	-25	12.1500000953674	19.75	20.5	25.5	-20.2000007629395	43.7000007629395	-53	-56	-48.9000015258789	-45.9000015258789	-41.9000015258789	-43.9000015258789	-29.7999992370605	-67.5999984741211	-63.5999984741211	-62.0999984741211
27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	67.3000030517578	60.7000007629395	76.3000030517578	45.7000007629395	36.3499984741211	-34	-81.8000030517578	-31.2999992370605	23.8500003814697	11.5	41.5999984741211	27.1000003814697	0	0	-60.8499984741211	-37.1000003814697	-27.3999996185303	-39.9000015258789	0	-67.3499984741211	15.8999996185303	-27.2000007629395	50.2000007629395	0	-17.5499992370605	-10.25	0	0	52.7000007629395	-18.9500007629395	-30.5500001907349	-26.7000007629395	-44.1499996185303
28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.5	61.2999992370605	61.7999992370605	71.8000030517578	7.40000009536743	-81.3000030517578	10.1999998092651	36.0999984741211	-31.7999992370605	32.0999984741211	-22.2999992370605	57.7000007629395	72.0500030517578	72.3000030517578	75.8000030517578	11.8999996185303	-38.7999992370605	-52.25	-40.9000015258789	14.1000003814697	-62.5999984741211	23.8999996185303	-42.9000015258789	-37.9000015258789	22	22.1000003814697	13.0999999046326	30	35.0999984741211	33.5999984741211	92.4000015258789	94.9000015258789
29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.6000003814697	-81.3000030517578	-58	-83.3000030517578	-92.4000015258789	-32.2999992370605	43.2000007629395	-9.34999990463257	54.7000007629395	-45.9000015258789	-34.0999984741211	-26.7999992370605	-19.3999996185303	30	-51	-70.1999969482422	-61.0999984741211	-40.6500015258789	52.2000007629395	-16.7000007629395	42.7000007629395	-52.25	-49.9500007629395	-30.7999992370605	-36.9000015258789	-34.7999992370605	10.1999998092651	61.7999992370605	44.2000007629395	93.1500015258789	96.1500015258789
30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	67.8000030517578	26.1000003814697	-58.5	-91.4000015258789	-42.9000015258789	44.2000007629395	-16.6000003814697	60.7000007629395	-43.5	0	0	-14.1000003814697	22.5	-41.9000015258789	-73.1999969482422	-72.1999969482422	-68.5999984741211	48.2000007629395	-36.5	48.2000007629395	-41.6500015258789	-50.9500007629395	-32.7999992370605	0	-28.7999992370605	0	73.8000030517578	75.3500022888184	92.9000015258789	0
31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	33.0999984741211	-16.3999996185303	-81.3000030517578	-38.5	49.7000007629395	16	58.7000007629395	-33.4000015258789	-35.1000003814697	-24.8999996185303	11.5	22.1000003814697	-41.9000015258789	-69.0999984741211	-53	-33.5499992370605	54.7000007629395	23.9499998092651	39.0999984741211	-30.7999992370605	-42.9000015258789	-28.7999992370605	-29.1499996185303	-11.3999996185303	31.1000003814697	41.8999996185303	47.7000007629395	89.6500015258789	93.9000015258789
32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	34.5999984741211	-32.2999992370605	-13.6999998092651	17.3999996185303	19.5	18.8999996185303	-11.1999998092651	25.1000003814697	39.0999984741211	42.2000007629395	42.7000007629395	-28.5	-34.7999992370605	-13.3000001907349	9.69999980926514	38.5999984741211	56.7000007629395	11.4499998092651	-9.39999961853027	30.6000003814697	-10	19.2000007629395	29.3500003814697	40.5999984741211	21.3999996185303	43.2000007629395	91.4000015258789	93.4000015258789
33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.5	-13.1000003814697	-27.7000007629395	-23.3999996185303	-40.9000015258789	-6	10.3999996185303	38.5999984741211	46.5999984741211	37.5999984741211	17.5	15	37.0999984741211	34.5999984741211	23.1000003814697	33.5999984741211	-29.7999992370605	-7.30000019073486	21.5	-10.6500000953674	17.8999996185303	10.8999996185303	8.14999985694885	-25.2999992370605	38.0999984741211	77.0500030517578	78.0500030517578
34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.3999996185303	-29.2000007629395	24.5	-24.7000007629395	15	48.7000007629395	28.1000003814697	19.3999996185303	13	12.8999996185303	14.3000001907349	12	9.80000019073486	-13.6000003814697	24.9499998092651	7.19999980926514	13.3999996185303	16.8999996185303	12.1000003814697	9.80000019073486	-7.64999985694885	8.89999961853027	-8.60000038146973	11.6999998092651	23.1000003814697	26.1000003814697
35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.19999980926514	34.5999984741211	40.5999984741211	-27.7999992370605	-46.9000015258789	-48.9000015258789	-41.4000015258789	-18.7000007629395	-25.2000007629395	-21.7000007629395	-37.7999992370605	-35.7999992370605	17	-36.2999992370605	29.6000003814697	15.2999997138977	-16.1500000953674	-12.1000003814697	-28.2999992370605	-23.2999992370605	-17.7000007629395	23.6000003814697	-39.9000015258789	-50.75	-46.9000015258789
36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.5	-24.2999992370605	24.1000003814697	-9.89999961853027	21	20.1499996185303	23.6000003814697	27.6000003814697	-9.80000019073486	-12.8000001907349	12	14	-14.1500000953674	-11.1000003814697	21.5	13.3999996185303	13.5	14.6999998092651	11.3999996185303	-11.8000001907349	-10	22	41.2000007629395	42.7000007629395
