chr1	6545001	6795000	1
chr1	11680001	12235000	2
chr1	15405001	15980000	3
chr1	23340001	23985000	4
chr1	36145001	36400000	5
chr1	36400001	36465000	5
chr1	40035001	40535000	6
chr1	45490001	45755000	7
chr1	46130001	46720000	8
chr1	89630001	89880000	9
chr1	143180001	143430000	10
chr1	145805001	146055000	11
chr1	149830001	151350000	12
chr1	153355001	153995000	13
chr1	154935001	155330000	14
chr1	155855001	156770000	15
chr1	160990001	161240000	16
chr1	167520001	167755000	17
chr1	180905001	181155000	18
chr1	183565001	183920000	19
chr1	192805001	193125000	20
chr1	202805001	203415000	21
chr1	204285001	204535000	22
chr1	212410001	212795000	23
chr1	220875001	221170000	24
chr1	234475001	234985000	25
chr1	246930001	247460000	26
chr1	248705001	248956422	26
chr10	6050001	6405000	27
chr10	43105001	43460000	28
chr10	62525001	62820000	29
chr10	68900001	69150000	30
chr10	71650001	71900000	31
chr10	72215001	72465000	31
chr10	73715001	74000000	32
chr10	80370001	80620000	33
chr10	96585001	96835000	34
chr10	97275001	97740000	35
chr10	102050001	102390000	36
chr10	102390001	102820000	36
chr10	110005001	110925000	37
chr10	119515001	119895000	38
chr10	123990001	124310000	39
chr10	132305001	132590000	40
chr11	265001	850000	41
chr11	3710001	3960000	42
chr11	6385001	6685000	43
chr11	18315001	18725000	44
chr11	33860001	34110000	45
chr11	47175001	47430000	46
chr11	47430001	48115000	47
chr11	57420001	57745000	48
chr11	61785001	62035000	49
chr11	62540001	62885000	50
chr11	64160001	64410000	50
chr11	64410001	65415000	50
chr11	65415001	65665000	51
chr11	65665001	67235000	52
chr11	67260001	67510000	53
chr11	68000001	68315000	54
chr11	71925001	72240000	55
chr11	72240001	73430000	56
chr11	86055001	86305000	57
chr11	96145001	96395000	58
chr11	116770001	117235000	59
chr11	118910001	119210000	60
chr11	122655001	122785000	61
chr12	550001	995000	62
chr12	1590001	1845000	62
chr12	6135001	6975000	63
chr12	7915001	8165000	64
chr12	11645001	11895000	65
chr12	11895001	12755000	65
chr12	49015001	49270000	66
chr12	51820001	52075000	67
chr12	53180001	53505000	68
chr12	54185001	54435000	69
chr12	55715001	56365000	69
chr12	56365001	57945000	69
chr12	64400001	64785000	70
chr12	68585001	68835000	71
chr12	89150001	89400000	72
chr12	98395001	98650000	73
chr12	108560001	108865000	74
chr12	110445001	110700000	75
chr12	113130001	113425000	76
chr13	48220001	48580000	77
chr13	110460001	110720000	78
chr14	20330001	21515000	79
chr14	22765001	23325000	80
chr14	24090001	24340000	81
chr14	34535001	35410000	82
chr14	39100001	39435000	83
chr14	44895001	45255000	84
chr14	49585001	50070000	85
chr14	54395001	55135000	86
chr14	61470001	61765000	87
chr14	68560001	68820000	88
chr14	75115001	75365000	89
chr14	76900001	77150000	90
chr14	92550001	92800000	91
chr14	100060001	100380000	92
chr15	31200001	31450000	93
chr15	34100001	34370000	94
chr15	38000001	38260000	95
chr15	40035001	40345000	95
chr15	63120001	63510000	96
chr15	74750001	75205000	97
chr15	75205001	75655000	98
chr15	84550001	84800000	99
chr15	90000001	91025000	100
chr15	92795001	93045000	100
chr16	11580001	11920000	101
chr16	15470001	15685000	102
chr16	29790001	30100000	103
chr16	30350001	31205000	104
chr16	31205001	31930000	104
chr16	34570001	34750000	105
chr16	46380001	46630000	106
chr16	48355001	48625000	107
chr16	50020001	50285000	108
chr16	66510001	68315000	109
chr16	71805001	72215000	110
chr16	72930001	73180000	110
chr16	75430001	75680000	111
chr16	84500001	84750000	112
chr17	4700001	5000000	113
chr17	7210001	7585000	114
chr17	7585001	8250000	115
chr17	9965001	10215000	116
chr17	28315001	29765000	117
chr17	40050001	40650000	118
chr17	41665001	45050000	118
chr17	45050001	45320000	119
chr17	59615001	59895000	120
chr17	63545001	63845000	121
chr17	74425001	74760000	122
chr17	74760001	75910000	123
chr18	2840001	3610000	124
chr18	12700001	12765000	125
chr18	12950001	13015000	125
chr18	21500001	21750000	126
chr18	31920001	32170000	127
chr18	55265001	55595000	128
chr18	56425001	56675000	128
chr18	76960001	77210000	129
chr19	485001	2295000	130
chr19	10085001	10880000	131
chr19	12665001	13170000	131
chr19	18150001	18525000	132
chr19	33160001	33410000	133
chr19	39320001	39570000	134
chr19	39570001	40825000	134
chr19	41260001	41555000	134
chr19	42065001	42330000	135
chr19	43460001	48160000	135
chr19	54135001	54390000	136
chr19	55250001	55680000	136
chr2	3335001	3585000	137
chr2	9400001	9650000	138
chr2	20045001	20450000	139
chr2	27030001	28355000	140
chr2	28355001	28755000	140
chr2	43095001	43345000	141
chr2	46910001	47180000	142
chr2	55010001	55285000	143
chr2	63840001	65440000	144
chr2	69890001	70145000	145
chr2	70145001	70260000	145
chr2	73925001	74880000	146
chr2	85325001	85620000	147
chr2	90155001	90405000	148
chr2	96140001	96540000	149
chr2	111880001	112140000	150
chr2	196030001	196280000	151
chr2	197255001	197520000	151
chr2	200810001	201265000	152
chr2	218210001	218460000	153
chr2	219155001	219405000	154
chr2	227255001	227525000	155
chr2	229190001	229440000	155
chr2	231460001	231720000	156
chr2	231720001	231790000	156
chr2	233055001	233360000	157
chr2	234270001	234520000	158
chr20	3705001	4175000	159
chr20	4810001	5130000	160
chr20	30815001	31080000	161
chr20	45855001	46120000	162
chr20	50110001	50555000	163
chr20	62060001	63830000	164
chr20	63830001	64085000	164
chr21	8190001	8440000	165
chr21	10315001	10565000	165
chr21	28990001	29310000	166
chr21	33195001	33545000	167
chr22	26425001	26675000	168
chr22	35235001	35485000	169
chr22	37195001	43190000	169
chr22	49825001	50565000	170
chr3	4975001	5225000	171
chr3	9730001	10255000	172
chr3	39050001	39105000	173
chr3	39105001	39300000	173
chr3	39300001	39415000	173
chr3	48985001	49430000	174
chr3	50225001	50635000	175
chr3	51940001	52540000	176
chr3	52540001	52775000	177
chr3	53025001	53275000	177
chr3	58235001	58495000	178
chr3	69010001	69415000	179
chr3	101675001	101945000	180
chr3	119235001	119680000	181
chr3	129115001	129630000	182
chr3	177190001	177365000	183
chr3	179015001	179660000	183
chr3	184130001	184380000	184
chr3	196495001	196745000	185
chr4	6640001	7070000	186
chr4	70685001	71000000	187
chr4	78585001	78835000	188
chr4	86890001	87140000	189
chr4	102500001	102875000	190
chr4	139010001	139565000	191
chr4	143180001	143520000	192
chr4	153465001	153760000	193
chr4	157960001	158210000	194
chr4	158610001	158860000	194
chr4	184330001	184900000	195
chr5	42875001	43125000	196
chr5	54505001	54755000	197
chr5	83065001	83380000	198
chr5	133845001	135495000	199
chr5	138330001	138580000	200
chr5	140545001	140715000	201
chr5	149955001	151775000	202
chr5	172000001	172205000	203
chr5	172755001	173060000	204
chr5	176360001	176650000	205
chr5	177295001	177555000	206
chr5	179620001	180095000	207
chr5	180795001	181280000	208
chr6	2760001	3165000	209
chr6	25960001	26290000	210
chr6	26290001	26665000	211
chr6	30485001	30835000	212
chr6	31540001	31840000	213
chr6	31840001	31865000	213
chr6	32835001	33455000	213
chr6	36975001	37225000	214
chr6	41700001	42055000	215
chr6	63570001	63820000	216
chr6	71245001	71500000	217
chr6	73410001	73660000	217
chr6	105855001	106105000	218
chr6	134165001	134450000	219
chr6	159685001	159995000	220
chr7	2230001	2875000	221
chr7	5395001	5700000	222
chr7	6005001	6735000	223
chr7	44570001	45115000	224
chr7	47430001	47680000	225
chr7	55350001	55600000	226
chr7	55885001	56135000	226
chr7	66590001	67000000	227
chr7	99315001	99565000	228
chr7	100365001	100710000	229
chr7	104895001	105145000	230
chr7	130865001	131115000	231
chr7	139035001	139365000	232
chr7	148880001	149150000	233
chr8	1665001	2235000	234
chr8	8700001	9155000	235
chr8	11665001	11915000	236
chr8	11915001	12230000	236
chr8	12520001	12770000	236
chr8	17895001	18090000	237
chr8	21855001	22440000	238
chr8	22440001	22720000	239
chr8	37690001	38470000	240
chr8	38785001	39045000	241
chr8	42840001	43145000	242
chr8	47350001	47605000	243
chr8	47605001	47755000	243
chr8	55770001	56020000	244
chr8	66425001	66715000	245
chr8	73745001	73995000	246
chr8	89755001	90010000	247
chr8	115420001	115670000	248
chr8	116635001	116885000	248
chr8	124370001	125270000	249
chr8	125270001	125520000	249
chr8	129935001	130455000	250
chr8	133060001	133485000	251
chr8	140450001	140700000	252
chr8	141080001	141420000	253
chr8	143245001	145138636	254
chr9	19015001	19265000	255
chr9	27335001	27605000	256
chr9	33000001	33300000	257
chr9	35600001	35850000	258
chr9	70390001	70640000	259
chr9	92945001	93195000	260
chr9	104745001	105070000	261
chr9	113150001	113420000	262
chr9	114345001	114620000	263
chr9	120690001	121300000	264
chr9	131225001	131745000	265
chr9	135885001	137025000	266
chr9	137025001	137280000	267
chrX	23740001	24155000	268
chrX	30495001	30745000	269
chrX	109705001	109905000	270
chrX	153720001	154025000	271
chrX	154300001	154550000	271
