chr1	1	5000	-2.33041020792525
chr1	5001	10000	-2.15796029255799
chr1	10001	15000	1.30376239858265
chr1	15001	20000	0.91989943602576
chr1	20001	25000	2.11430794623519
chr1	25001	30000	12.4207186805856
chr1	30001	35000	2.10134635754635
chr1	35001	40000	-0.360660467360227
chr1	40001	45000	-1.20405580367049
chr1	45001	50000	-1.38182843647109
chr1	50001	55000	-1.34726654035108
chr1	55001	60000	-1.20288612053736
chr1	60001	65000	-1.20286806272145
chr1	65001	70000	-1.19034891973847
chr1	70001	75000	-1.57544709087153
chr1	75001	80000	-1.33448333660076
chr1	80001	85000	-0.936279648465258
chr1	85001	90000	-0.838952356749408
chr1	90001	95000	-0.594606337892943
chr1	95001	100000	-1.09215495106162
chr1	100001	105000	-1.06870628896355
chr1	105001	110000	0.128863066366439
chr1	110001	115000	-1.40243687507604
chr1	115001	120000	-1.9542373180143
chr1	120001	125000	-1.79228473821573
chr1	125001	130000	-1.49147576991188
chr1	130001	135000	-1.42485808249225
chr1	135001	140000	-1.00517968687486
chr1	140001	145000	-1.92099716477697
chr1	145001	150000	-1.99256427753025
chr1	150001	155000	-1.70870019886077
chr1	155001	160000	-1.81189490440402
chr1	160001	165000	-1.66170091649631
chr1	165001	170000	-1.4416178840731
chr1	170001	175000	-1.18526617528793
chr1	175001	180000	-0.472880983786379
chr1	180001	185000	-0.881747936467984
chr1	185001	190000	-1.43465405449367
chr1	190001	195000	-0.19645435183488
chr1	195001	200000	1.87657794874816
chr1	200001	205000	-0.153322670583072
chr1	205001	210000	-1.901040960961
chr1	210001	215000	-2.33041020792525
chr1	215001	220000	-2.33041020792525
chr1	220001	225000	-2.33041020792525
chr1	225001	230000	-2.33041020792525
chr1	230001	235000	-2.33041020792525
chr1	235001	240000	-2.33041020792525
chr1	240001	245000	-2.33041020792525
chr1	245001	250000	-2.33041020792525
chr1	250001	255000	-2.33041020792525
chr1	255001	260000	-1.91506958991269
chr1	260001	265000	-0.538935030503857
chr1	265001	270000	-0.627377211214426
chr1	270001	275000	-1.82458045656539
chr1	275001	280000	-1.76674779939125
chr1	280001	285000	-1.8163690817592
chr1	285001	290000	-1.94956445648719
chr1	290001	295000	-2.16860402178779
chr1	295001	300000	-2.21153901092286
chr1	300001	305000	-2.33033702232966
chr1	305001	310000	-2.33041020792525
chr1	310001	315000	-2.33041020792525
chr1	315001	320000	-2.33041020792525
chr1	320001	325000	-2.33041020792525
chr1	325001	330000	-2.33041020792525
chr1	330001	335000	-2.33041020792525
chr1	335001	340000	-2.33041020792525
chr1	340001	345000	-2.33041020792525
chr1	345001	350000	-2.11333119117805
chr1	350001	355000	-1.81743069804909
chr1	355001	360000	-1.76972043898094
chr1	360001	365000	-1.1936255149454
chr1	365001	370000	-1.4144339644713
chr1	370001	375000	-1.42500740117613
chr1	375001	380000	1.42603677042827
chr1	380001	385000	-1.22182565815903
chr1	385001	390000	-1.14846282053076
chr1	390001	395000	-1.28079189588496
chr1	395001	400000	-1.21568035342921
chr1	400001	405000	-1.27104937396514
chr1	405001	410000	-1.7577697093253
chr1	410001	415000	-1.9384809423191
chr1	415001	420000	-1.89050481528425
chr1	420001	425000	-1.15123136257533
chr1	425001	430000	-0.968670636906268
chr1	430001	435000	-1.4908672228726
chr1	435001	440000	-1.34704915068909
chr1	440001	445000	-1.57656683067408
chr1	445001	450000	-1.19316206355346
chr1	450001	455000	-0.943895105079955
chr1	455001	460000	-0.917226483952564
chr1	460001	465000	-0.927286950685161
chr1	465001	470000	-1.83737515226631
chr1	470001	475000	-2.30619640968378
chr1	475001	480000	-2.25092642012525
chr1	480001	485000	-2.17403862517939
chr1	485001	490000	-2.11448254518907
chr1	490001	495000	-2.10087040703748
chr1	495001	500000	-1.8280027243955
chr1	500001	505000	-2.0333876839185
chr1	505001	510000	-2.08136152832231
chr1	510001	515000	-1.9932582601362
chr1	515001	520000	-2.24442729508532
chr1	520001	525000	-2.26077073002178
chr1	525001	530000	-2.06967418847047
chr1	530001	535000	-1.93018579951213
chr1	535001	540000	-2.31774300697284
chr1	540001	545000	-2.33041020792525
chr1	545001	550000	-2.33041020792525
chr1	550001	555000	-2.33041020792525
chr1	555001	560000	-2.33041020792525
chr1	560001	565000	-2.33041020792525
chr1	565001	570000	-2.33041020792525
chr1	570001	575000	-2.33041020792525
chr1	575001	580000	-2.33041020792525
chr1	580001	585000	-2.32872221540641
chr1	585001	590000	-2.03556182103338
chr1	590001	595000	-1.81109787983116
chr1	595001	600000	-1.90183334367325
chr1	600001	605000	-2.02859490749274
chr1	605001	610000	-1.48984166480425
chr1	610001	615000	-2.1451876886006
chr1	615001	620000	-2.16604451822624
chr1	620001	625000	-2.24979731603741
chr1	625001	630000	78.9700394143954
chr1	630001	635000	235.656724371285
chr1	635001	640000	-0.110943739427564
chr1	640001	645000	-2.2705960090245
chr1	645001	650000	-2.22925480002589
chr1	650001	655000	-2.21928864903699
chr1	655001	660000	-2.09863506341443
chr1	660001	665000	-2.18561437412003
chr1	665001	670000	-1.9536571124551
chr1	670001	675000	-2.17837201385864
chr1	675001	680000	-2.11733413220365
chr1	680001	685000	-2.18619678721079
chr1	685001	690000	-2.19689196109755
chr1	690001	695000	-2.14784684158143
chr1	695001	700000	-2.14612236166707
chr1	700001	705000	-2.12492960478666
chr1	705001	710000	-2.23187390147307
chr1	710001	715000	-2.14497043966395
chr1	715001	720000	-2.22151122079925
chr1	720001	725000	-2.16150852297423
chr1	725001	730000	-2.04302817906527
chr1	730001	735000	-1.74906968382109
chr1	735001	740000	-1.95097301620605
chr1	740001	745000	-2.20043682667019
chr1	745001	750000	-2.17410700117607
chr1	750001	755000	-2.10851311258621
chr1	755001	760000	-2.06786632874171
chr1	760001	765000	-1.80564195841724
chr1	765001	770000	-1.63630747700116
chr1	770001	775000	-1.40069536753365
chr1	775001	780000	10.0980022154045
chr1	780001	785000	0.211399115442305
chr1	785001	790000	-0.113252574197974
chr1	790001	795000	-0.0487868439970903
chr1	795001	800000	-0.525739888701716
chr1	800001	805000	-0.583432185276103
chr1	805001	810000	-0.648070227829597
chr1	810001	815000	-0.882542538422054
chr1	815001	820000	-0.432677133126227
chr1	820001	825000	-0.289489383101946
chr1	825001	830000	7.39207653463466
chr1	830001	835000	-0.531103085202761
chr1	835001	840000	1.40106408988278
chr1	840001	845000	4.1733790200586
chr1	845001	850000	0.368197122991356
chr1	850001	855000	-0.637148156037945
chr1	855001	860000	-0.295015485617752
chr1	860001	865000	-0.249661754539726
chr1	865001	870000	1.49000307650792
chr1	870001	875000	-0.275146277721867
chr1	875001	880000	-0.559710771038032
chr1	880001	885000	-0.311499579793177
chr1	885001	890000	-0.0610974325382785
chr1	890001	895000	-0.024586553966544
chr1	895001	900000	-0.38244134228734
chr1	900001	905000	2.19584892294501
chr1	905001	910000	3.32143682032321
chr1	910001	915000	4.88753431430167
chr1	915001	920000	0.272317354456358
chr1	920001	925000	5.56405857231798
chr1	925001	930000	2.09226989353445
chr1	930001	935000	0.12971638705174
chr1	935001	940000	0.0740239800530849
chr1	940001	945000	2.51024655076756
chr1	945001	950000	-0.27950504941827
chr1	950001	955000	-0.495178769016991
chr1	955001	960000	7.05717163842258
chr1	960001	965000	4.93001457774313
chr1	965001	970000	1.13936970838002
chr1	970001	975000	-0.907553698545196
chr1	975001	980000	-0.838550162320844
chr1	980001	985000	-0.231306300268646
chr1	985001	990000	-0.608631778209304
chr1	990001	995000	-0.442556455088167
chr1	995001	1000000	1.67798504360865
chr1	1000001	1005000	3.8829789607191
chr1	1005001	1010000	0.273184672476585
chr1	1010001	1015000	5.45835001752513
chr1	1015001	1020000	3.24776232578731
chr1	1020001	1025000	4.86414512992525
chr1	1025001	1030000	0.949104274451586
chr1	1030001	1035000	4.1157152144023
chr1	1035001	1040000	0.943983313558082
chr1	1040001	1045000	1.17233813306395
chr1	1045001	1050000	-1.01915536369633
chr1	1050001	1055000	-0.573971215757195
chr1	1055001	1060000	2.64401302064035
chr1	1060001	1065000	1.01585655408896
chr1	1065001	1070000	3.85600915694521
chr1	1070001	1075000	1.28715593287674
chr1	1075001	1080000	-0.524821865532023
chr1	1080001	1085000	1.57838240274419
chr1	1085001	1090000	6.29577718320156
chr1	1090001	1095000	3.00704975058027
chr1	1095001	1100000	-0.0739516285659972
chr1	1100001	1105000	0.890096788854197
chr1	1105001	1110000	0.946828443208506
chr1	1110001	1115000	2.84986349889013
chr1	1115001	1120000	5.58888604531301
chr1	1120001	1125000	0.861558667174163
chr1	1125001	1130000	-0.511088829983235
chr1	1130001	1135000	0.242045540030148
chr1	1135001	1140000	1.74173175366169
chr1	1140001	1145000	4.81615475557367
chr1	1145001	1150000	2.63970284824234
chr1	1150001	1155000	0.47731586857844
chr1	1155001	1160000	6.42936166837354
chr1	1160001	1165000	-0.00841860641181734
chr1	1165001	1170000	-0.0506489214808298
chr1	1170001	1175000	1.65035988256461
chr1	1175001	1180000	1.58308320731753
chr1	1180001	1185000	0.552077010143653
chr1	1185001	1190000	-0.123404788126432
chr1	1190001	1195000	-0.333697581836508
chr1	1195001	1200000	-0.36401246784158
chr1	1200001	1205000	0.31183577941552
chr1	1205001	1210000	5.54977986285184
chr1	1210001	1215000	1.58916516719172
chr1	1215001	1220000	-0.484773971191529
chr1	1220001	1225000	-0.448512117828048
chr1	1225001	1230000	-0.123755540035024
chr1	1230001	1235000	15.2516466572627
chr1	1235001	1240000	1.57968326240906
chr1	1240001	1245000	-0.0160052799028079
chr1	1245001	1250000	0.212846095598376
chr1	1250001	1255000	2.19552626722805
chr1	1255001	1260000	2.79845073587924
chr1	1260001	1265000	2.69595726441659
chr1	1265001	1270000	-0.131893171154449
chr1	1270001	1275000	12.2757887408656
chr1	1275001	1280000	0.072412351119496
chr1	1280001	1285000	-0.518699519294793
chr1	1285001	1290000	-0.973370295422342
chr1	1290001	1295000	-0.506788804510807
chr1	1295001	1300000	-0.610065867032741
chr1	1300001	1305000	0.865795231499843
chr1	1305001	1310000	18.3874642893575
chr1	1310001	1315000	-0.183453896608552
chr1	1315001	1320000	-0.353667078123013
chr1	1320001	1325000	4.99572081884905
chr1	1325001	1330000	3.11876149216159
chr1	1330001	1335000	-0.69588506692308
chr1	1335001	1340000	-0.944517149016864
chr1	1340001	1345000	0.48047980605241
chr1	1345001	1350000	8.9809839433727
chr1	1350001	1355000	0.512755044985817
chr1	1355001	1360000	0.130715999016229
chr1	1360001	1365000	-0.150484316743079
chr1	1365001	1370000	0.316178723818281
chr1	1370001	1375000	9.49671859927332
chr1	1375001	1380000	7.18991719882858
chr1	1380001	1385000	-0.092581777336459
chr1	1385001	1390000	-0.342955224633674
chr1	1390001	1395000	-0.0992646650504635
chr1	1395001	1400000	10.7508135224952
chr1	1400001	1405000	4.45174591958584
chr1	1405001	1410000	13.6860599464727
chr1	1410001	1415000	0.0981597845902061
chr1	1415001	1420000	0.780043791839972
chr1	1420001	1425000	1.96177016269616
chr1	1425001	1430000	3.2302797893505
chr1	1430001	1435000	10.9671068356922
chr1	1435001	1440000	7.71436285413802
chr1	1440001	1445000	0.646213017729102
chr1	1445001	1450000	-0.545756167933843
chr1	1450001	1455000	-0.269078726759161
chr1	1455001	1460000	0.154124972531219
chr1	1460001	1465000	1.90025939606667
chr1	1465001	1470000	0.576093835252457
chr1	1470001	1475000	10.5871623928243
chr1	1475001	1480000	2.07165607723446
chr1	1480001	1485000	0.0290336189136389
chr1	1485001	1490000	-0.671922505818767
chr1	1490001	1495000	-0.42218853234068
chr1	1495001	1500000	-0.821432395642991
chr1	1500001	1505000	1.01446810817482
chr1	1505001	1510000	1.27169972000309
chr1	1510001	1515000	7.89961210688193
chr1	1515001	1520000	-0.922125782598179
chr1	1520001	1525000	-0.46306667731086
